,Spanish,English
388,"En nuestro análisis, sostenemos que las cuatro series han reelaborado el imaginario de la identidad democrática a partir de la agenda institucionalizada feminista socialista, lo que implica el corte de las categorías de mujeres y memoria.","In our analysis, we contend that the four series have reworked the imaginary of the democratic identity from the socialist feminist institutionalized agenda, which entails cutting across the categories of women and memory."
389,"En este sentido, las mujeres se presentan como las protagonistas de la memoria democrática a partir de la convergencia de dos perfiles: el burgués liberal y el socialista.","In this sense, women are presented as the protagonists of democratic memory from the convergence of two profiles: the liberal bourgeois and the socialist."
390,Estos tipos de mujeres actúan como referencias mnemónicas para las mujeres en la democracia contemporánea.,These types of women act as mnemonic references for women in contemporary democracy.
391,"Además, las historias argumentan la relación entre la feminidad y el poder y la relación entre lo personal y lo político.","Moreover, the storylines problematize the relationship between femininity and power as well as the relationship between the personal and political."
392,"En este sentido, las historias aportan soluciones creativas que rompen el ciclo de representación de las mujeres revictimizadas y con la idea del empoderamiento como un proceso individual.","In this regard, the stories contribute creative solutions that break the cycle of representing revictimized women and with the idea of empowerment as an individual process."
393,Lo que encontramos en los guiones son acciones en forma de experiencias de cuidado ficticias que evocan la emancipación femenina de un proyecto colectivo sostenido de lo que tienen en común.,What we find in the scripts are actions in the form of fictionalized caring experiences that evoke female emancipation from a sustained collective project of what they have in common.
394,"Al hacerlo, invitan a reflexionar sobre el alcance estructural y cultural de la violencia patriarcal y permiten un espacio para la representación de estrategias de supervivencia colectiva desde una perspectiva genealógica.",By doing so they invite reflection on the structural and cultural scope of patriarchal violence and allow space for the representation of collective survival strategies from a genealogical perspective.
395,"El anticuerpo monoclonal anti-IgG1 cetuximab es una terapia que bloquea al receptor EGFR de las células tumorales, lo que le convierte en una terapia eficaz debido al bloqueo de la ruta molecular de las MAPK responsable de la proliferación y supervivencia celular.",The anti-IgG1 monoclonal antibody cetuximab is a therapy that blocks the EGFR receptor of tumor cells.
396,"Además, este fármaco posee la capacidad de activar la citotoxicidad celular mediada por anticuerpo (ADCC) desencadenada por las células NK del propio paciente.",This treatment is an effective anti-neoplasic therapy to block the MAPK molecular pathway involved in cell proliferation and survival.
397,"Lo interesante de activar la ADCC, es que este mecanismo es independiente de las mutaciones activadoras tanto de KRAS y BRAF, como de cualquier otra activación de la ruta de las MAPK por debajo del EGFR.","In addition, this drug is able to activate antibody dependent cellular cytotoxicity (ADCC) triggered by NK cells."
398,"Uno de los factores que van a determinar una mayor interacción con la fracción constante del anticuerpo cetuximab es el tipo de polimorfismo presente en el receptor de la fracción constante de las inmunoglobulinas presentes en la membrana de las células efectoras, en concreto FcyRIIa y FcyRIIIa.","Interestingly, ADCC mechanism is independent of both KRAS and BRAF activating mutations, and other activating factors of the MAPK pathway downstream EGFR."
399,"Además, sabemos que existen otros receptores en las células NK conocidos como receptores KIR.",One of the factors that could determine the interaction between cetuximab´s IgG1 constant fraction is the polymorphism expressed in the cell membrane of effector T-cells called gamma chain receptor of immunoglobulin constant fraction receptor of the immunoglobulins (FcγRIIa and FcγRIIIa).
400,No todos los receptores KIR son activadores de la función de las células NK ya que estas moléculas son polimórficas.,"In fact, it is know that in NK cells there are other receptors known as KIR receptors."
401,"Por esta razón, nos planteamos estudiar que polimorfismos tanto en los receptores FcγR como en los genes KIR serían buenos marcadores predictivos de una mayor respuesta al cetuximab a través de la activación de la ADCC.",Not all KIR receptors are activators of NK cell function since these molecules are polymorphic.
402,"Para ello, diseñamos un ensayo clínico multicéntrico en el que reclutamos 70 muestras de pacientes con cáncer colorrectal metastásico con mutación de KRAS, expresión del EGFR y con el polimorfismo favorable FcγRIIa-131H/R que fueron tratados con cetuximab.","For this reason, we based our study on the polymorphisms expressed in FcγR and KIR and dissected whether they could be good predictive markers of cetuximab response through ADCC activation."
403,Sobre estas muestras evaluamos la expresión de los polimorfismos en el gen de FcyRIIIa y en los genes KIR.,"For this, we designed a multicentre clinical trial and recruited 70 samples from patients with metastatic colorectal cancer with KRAS mutation, EGFR expression and the previously described FcγRIIa-131H/R polymorphism as favorable for cetuximab response."
404,"Tras evaluar los polimorfismos de FcγRIIIa (V158F, V158V y F158F) en nuestra cohorte de pacientes, no encontramos asociación con la supervivencia de los pacientes tratados con cetuximab.","On these samples, we evaluated the expression of the polymorphisms in FcγRIIIa and in the KIR genes."
405,"Sin embargo, encontramos una alta tendencia hacia la significancia con respecto a la supervivencia global asociada al gen KIR2DS4 (P=0.071).","After evaluating the polymorphisms of FcγRIIIa (V158F, V158V and F158F) in our patient cohort, we found no association with patient survival after cetuximab treatment."
406,"Profundizando en las variantes del gen KIR2DS4, encontramos que la variante completa (KIR2DS4-full) presentaba un peor pronóstico comparada con la variante con el receptor no funcional (KIR2DS4-RNF) (P=0.030).Posteriormente, diseñamos un modelo in vitro para validar la asociación entre los polimorfismos favorables encontrados y la capacidad de activación de la ADCC de las células NK mediante el cetuximab.","However, we found a high trend towards significance between overall survival and KIR2DS4 (P = 0.071)."
407,"Para ello, co-cultivamos la línea celular derivada de cáncer colorrectal con mutación de KRAS, LS147T, junto a células NK aisladas de donantes sanos positivas para los polimorfismos favorables descritos previamente.","Further research on this gene revealed that full variant (KIR2DS4-full) showed a worse prognosis compared to the variant with the non-functional receptor (KIR2DS4-RNF) (P = 0.030).Subsequently, we designed an in vitro model to validate the association between the favorable polymorphisms previously found, and the activation of ADCC by cetuximab."
408,"Interesantemente, los genotipos favorables con FcγRIIa-131(H/H ó H/R) y la variante delecionada que resulta en un receptor no funcional, KIR2DS4del, presentaron una mayor tasa de activación de ADCC mediada por el anticuerpo cetuximab.","Then, we cocultured a colorectal cancer derived cell line that carries KRAS mutation, LS147T, together with NK cells isolated from healthy donors tested to be positive for favorable polymorphisms.Interestingly, FcγRIIa-131 (H/H or H/R), and the deleted variant gene that translate a nonfunctional receptor, KIR2DS4del, showed a higher activation rate of ADCC mediated by cetuximab antibody."
409,"El anticuerpo monoclonal anti-IgG1 cetuximab es una terapia que bloquea al receptor EGFR de las células tumorales, lo que le convierte en una terapia eficaz debido al bloqueo de la ruta molecular de las MAPK responsable de la proliferación y supervivencia celular.",The anti-IgG1 monoclonal antibody cetuximab is a therapy that blocks the EGFR receptor of tumor cells.
410,"Además, este fármaco posee la capacidad de activar la citotoxicidad celular mediada por anticuerpo (ADCC) desencadenada por las células NK del propio paciente.",This treatment is an effective anti-neoplasic therapy to block the MAPK molecular pathway involved in cell proliferation and survival.
411,"Lo interesante de activar la ADCC, es que este mecanismo es independiente de las mutaciones activadoras tanto de KRAS y BRAF, como de cualquier otra activación de la ruta de las MAPK por debajo del EGFR.","In addition, this drug is able to activate antibody dependent cellular cytotoxicity (ADCC) triggered by NK cells."
412,"Uno de los factores que van a determinar una mayor interacción con la fracción constante del anticuerpo cetuximab es el tipo de polimorfismo presente en el receptor de la fracción constante de las inmunoglobulinas presentes en la membrana de las células efectoras, en concreto FcyRIIa y FcyRIIIa.","Interestingly, ADCC mechanism is independent of both KRAS and BRAF activating mutations, and other activating factors of the MAPK pathway downstream EGFR."
413,"Además, sabemos que existen otros receptores en las células NK conocidos como receptores KIR.",One of the factors that could determine the interaction between cetuximab´s IgG1 constant fraction is the polymorphism expressed in the cell membrane of effector T-cells called gamma chain receptor of immunoglobulin constant fraction receptor of the immunoglobulins (FcγRIIa and FcγRIIIa).
414,No todos los receptores KIR son activadores de la función de las células NK ya que estas moléculas son polimórficas.,"In fact, it is know that in NK cells there are other receptors known as KIR receptors."
415,"Por esta razón, nos planteamos estudiar que polimorfismos tanto en los receptores FcγR como en los genes KIR serían buenos marcadores predictivos de una mayor respuesta al cetuximab a través de la activación de la ADCC.",Not all KIR receptors are activators of NK cell function since these molecules are polymorphic.
416,"Para ello, diseñamos un ensayo clínico multicéntrico en el que reclutamos 70 muestras de pacientes con cáncer colorrectal metastásico con mutación de KRAS, expresión del EGFR y con el polimorfismo favorable FcγRIIa-131H/R que fueron tratados con cetuximab.","For this reason, we based our study on the polymorphisms expressed in FcγR and KIR and dissected whether they could be good predictive markers of cetuximab response through ADCC activation."
417,Sobre estas muestras evaluamos la expresión de los polimorfismos en el gen de FcyRIIIa y en los genes KIR.,"For this, we designed a multicentre clinical trial and recruited 70 samples from patients with metastatic colorectal cancer with KRAS mutation, EGFR expression and the previously described FcγRIIa-131H/R polymorphism as favorable for cetuximab response."
418,"Tras evaluar los polimorfismos de FcγRIIIa (V158F, V158V y F158F) en nuestra cohorte de pacientes, no encontramos asociación con la supervivencia de los pacientes tratados con cetuximab.","On these samples, we evaluated the expression of the polymorphisms in FcγRIIIa and in the KIR genes."
419,"Sin embargo, encontramos una alta tendencia hacia la significancia con respecto a la supervivencia global asociada al gen KIR2DS4 (P=0.071).","After evaluating the polymorphisms of FcγRIIIa (V158F, V158V and F158F) in our patient cohort, we found no association with patient survival after cetuximab treatment."
420,"Profundizando en las variantes del gen KIR2DS4, encontramos que la variante completa (KIR2DS4-full) presentaba un peor pronóstico comparada con la variante con el receptor no funcional (KIR2DS4-RNF) (P=0.030).Posteriormente, diseñamos un modelo in vitro para validar la asociación entre los polimorfismos favorables encontrados y la capacidad de activación de la ADCC de las células NK mediante el cetuximab.","However, we found a high trend towards significance between overall survival and KIR2DS4 (P = 0.071)."
421,"Para ello, co-cultivamos la línea celular derivada de cáncer colorrectal con mutación de KRAS, LS147T, junto a células NK aisladas de donantes sanos positivas para los polimorfismos favorables descritos previamente.","Further research on this gene revealed that full variant (KIR2DS4-full) showed a worse prognosis compared to the variant with the non-functional receptor (KIR2DS4-RNF) (P = 0.030).Subsequently, we designed an in vitro model to validate the association between the favorable polymorphisms previously found, and the activation of ADCC by cetuximab."
422,"Interesantemente, los genotipos favorables con FcγRIIa-131(H/H ó H/R) y la variante delecionada que resulta en un receptor no funcional, KIR2DS4del, presentaron una mayor tasa de activación de ADCC mediada por el anticuerpo cetuximab.","Then, we cocultured a colorectal cancer derived cell line that carries KRAS mutation, LS147T, together with NK cells isolated from healthy donors tested to be positive for favorable polymorphisms.Interestingly, FcγRIIa-131 (H/H or H/R), and the deleted variant gene that translate a nonfunctional receptor, KIR2DS4del, showed a higher activation rate of ADCC mediated by cetuximab antibody."
423,El carbono (C) y el nitrógeno (N) son dos nutrientes esenciales para el crecimiento y desarrollo de la planta.,Carbon (C) and nitrogen (N) are two essential nutrients required for plant growth and development.
424,Los metabolismos de estos dos elementos se encuentran estrechamente coordinados y sometidos a una compleja regulación dentro de la célula.,The cellular metabolism of both elements is tightly coordinated and subjected to a complex regulation.
425,"En este sentido, el estado redox cellular constituye uno de los principales integradores del metabolismo, incluyendo modificaciones post-traduccionales sobre enzimas diana mediante intercambios ditiol/disulfuro llevados a cabo por las tiorredoxinas (Trxs).","In this regard, the redox status operates as a major integrator of cellular metabolism, involving post-translational modifications of target enzymes by thiol-disulfide exchanges exerted by thioredoxins (Trxs)."
426,"En los cloroplastos actúan dos sistemas Trx en paralelo: (i) el sistema ferredoxina (Fd)-Trx en el que la Fd reducida durante la fotosíntesis transmite los electrones a la Fd-Trx reductasa, que a su vez reduce a las Trxs; (ii) el sistema formado por la Trx reductasa tipo C dependiente de NADPH (NTRC), que contiene en un mismo polipéptido un dominio Trx reductasa y un dominio Trx.","In plant chloroplasts two Trx systems function in parallel: (i) the ferredoxin (Fd)-Trx system that depends on photosynthetically reduced Fd to supply electrons to the Fd-Trx reductase, which in turn reduces Trxs; (ii) the NADPH dependent Trx reductase type C (NTRC) that contains both a Trx-reductase and a Trx domain in a single polypeptide."
427,"NTRC es reducida tanto por el NADPH proveniente de las reacciones dependientes de la luz, como por el generado en la ruta oxidativa de las pentosas fosfato en oscuridad.","NTRC is reduced by NADPH, which in addition to the light reactions, is also produced in the oxidative pentose phosphate pathway in darkness."
428,"Esta tesis doctoral se ha centrado en el papel regulador ejercido por las Trxs plastidiales f, m y NTRC en el metabolismo del cloroplasto.","This PhD thesis has been focused on the regulatory role of plastid Trx f, m and NTRC in chloroplast metabolism."
429,Salmonella enterica serovar Typhimurium (S. Typhimurium) es una bacteria patógena facultativa intracelular.,Salmonella enterica serovar Typhimurium (S. Typhimurium) is an intracellular facultative pathogen.
430,"Al igual que la mayoría de bacterias, su superficie celular está recubierta por una macromolécula denominada peptidoglicano, una estructura compuesta por largas cadenas glucídicas entrecruzadas por cadenas peptídicas.","Like most bacteria, its cell surface is covered by a macromolecule called peptidoglycan, a structure composed of long glycan chains cross-linked by short stem peptide chains."
431,El estilo de vida patogénico de S. Typhimurium hace que esté sometida a condiciones de estrés en el hospedador.,The pathogenic lifestyle of S. Typhimurium causes it to be subjected to stress conditions inside the host cell.
432,"Tal y como ha sido descrito para otras macromoléculas de la envuelta como el lipopolisacárido, cambios en la estructura del peptidoglicano podrían beneficiar la adaptación a los cambios en el hospedador.","Like other macromolecules such as lipopolysaccharide, modifications in the structure of peptidoglycan could benefit bacterial adaptation to changes in the host environment."
433,"Esta Tesis Doctoral supone la continuación de resultados previos de nuestro laboratorio y se ha centrado en el análisis de la regulación del metabolismo del peptidoglicano en S. Typhimurium ligada a la adaptación a un estilo de vida intracelular.En la primera parte de este trabajo se describe la proteína PBP3SAL, ausente en bacterias no patógenas, y que posee un 63 % de identidad con la proteína que une penicilina 3 (PBP3).","This Thesis continues with previous results from our laboratory, focusing on the analysis of the regulation of peptidoglycan metabolism in S. Typhimurium that follows to an adaptation to an intracellular lifestyle.The first part of this work describes the protein PBP3SAL, absent in non-pathogenic bacteria, which has 63 % identity with penicillin-binding protein 3 (PBP3)."
434,Nuestros resultados demuestran que PBP3SAL promueve la división celular en pH ácido de forma independiente a PBP3.,"Our results demonstrate that PBP3SAL promotes cell division at acidic pH independently of PBP3.Competition assays with BALB/c mice confirm that S. Typhimurium produces higher amounts of PBP3SAL than PBP3.We also studied the protein STM0497, which is present only in pathogenic Gram-negative bacteria."
435,"Los experimentos de infección de ratones BALB/c con S. Typhimurium confirman que el patógeno produce más PBP3SAL que PBP3.En este trabajo también se ha estudiado la proteína STM0497, presente solo en bacterias Gram-negativas patógenas.","STM0497 controls the enzyme levels of peptidoglycan metabolism in S. Typhimurium, especially the lytic transglicosylase MltD."
436,"STM0497 controla los niveles de enzimas del metabolismo de peptidoglicano de S. Typhimurium, en especial la transglicosilasa lítica MltD.Además, la ausencia de STM0497 aumenta la virulencia de la bacteria cuando infecta ratones BALB/c, lo que sugiere un papel en el control de la tasa de crecimiento del patógeno en el hospedador.En el último capítulo de esta Tesis se describe una parada del metabolismo de peptidoglicano provocada por la adición de D-alaninol a cultivos de S. Typhimurium.","In addition, the absence of STM0497 increases the virulence of S. Typhimurium when it infects BALB/c mice, which suggests a role in controlling the growth rate of the pathogen inside the host.In the last chapter of this Thesis we describe a stop of peptidoglycan metabolism caused by the addition of D-alaninol to cultures of S. Typhimurium."
437,El D-alaninol es un aminoalcohol que nuestro grupo de investigación detectó en el peptidoglicano de S. Typhimurium cuando reside en el interior de fibroblastos.,D-alaninol is an aminoalcohol that our research group detected in peptidoglycan of S. Typhimurium when it resides inside fibroblasts.
438,"Nuestras observaciones permiten postular un papel de este aminoalcohol en el control del crecimiento intracelular del patógeno.Los resultados obtenidos en esta Tesis doctoral muestran, por tanto, diferencias en el metabolismo de peptidoglicano cuando S. Typhimurium se adapta a un estilo de vida intracelular.",These observations allow us to postulate a role of this aminoalcohol controlling the intracellular growth of the pathogen.The results obtained in this work show differences in peptidoglycan metabolism when S. Typhimurium adapts to an intracellular lifestyle.
439,"RESUMEN El título de esta tesis da cuenta del ámbito de actuación en el que se inserta esta investigación, la Fonopragmática.","ABSTRACT The title of this thesis of the account of the field of action in which this research is inserted, the linguistic branch of the Phonopragmatic."
440,"Más específicamente, este trabajo de tesis se centra en el análisis y el estudio de los indicadores acústico-melódicos de la ironía verbal en la conversación espontánea, y en contexto, principalmente.","More specifically, this thesis work focuses on the analysis and study of acoustic-melody indicators of verbal irony in spontaneous conversation, and in context, mainly."
441,"En este sentido, la carencia de trabajos dedicados al estudio de la diversidad fónica como desencadenante de funciones pragmático-irónicas concretas, nos ha obligado a seguir indagando sobre la descripción analítica de un tono de voz irónico como parte de un proceso interpretativo metarrepresentacional complejo (Haverkate, 1985; Alba-Juez, 1995; Attardo, 2003; Bryant y Fox Tree, 2005; Alvarado, 2006; Ruiz Gurillo, 2009, 2010; Padilla, 2010; Becerra Valderrama, 2011b, 2012).Bajo esta motivación, nuestra propuesta investigadora parte de los llamados análisis interaccionistas, integrados grosso modo en el Análisis Conversacional americano, en la Etnografía de la Comunicación de Gumperz y en la Sociolingüística Interaccional de Goffman.","In this sense, the lack of works devoted to the study of phonic diversity as a trigger for pragmatic-ironic functions to development, has forced us to follow the analytical description of tone of voice to tone as part of the complex metarepresentational interpretative process (Haverkate, 1985; Alba-Juez, 1995; Attardo, 2003; Bryant and Fox Tree, 2005; Alvarado, 2006; Ruiz Gurillo, 2009, 2010; Padilla, 2010; Becerra Valderrama, 2011b, 2012).Under this motivation, our research proposal starts from the so-called interactionist analysis, integrated into the American Conversational analysis, the Communication Ethnography of Gumperz and the Interactional Sociolinguistics of Goffman."
442,"Aunque los análisis interaccionistas se integran en un ámbito todavía novedoso para el estudio de la ironía, han comenzado a desarrollarse algunos trabajos centrados en factores derivados de las relaciones interpersonales y en diversos aspectos psicosociales presentes en la progresión conversacional (Jorgensen, 1996; Clift, 1999; Anolli y otros, 2001; Gibbs y Colston, 2001; Giora y Gur, 2003; Kotthof, 2003; Eisterhold y otros, 2006; Grupo GRIALE ).","Although interactionist analyzes are integrated into a field that has not yet been used for the study of irony, some works have been developed and focused on the factors of interpersonal relationships and the various psychosocial aspects present in conversational progress (Jorgensen, 1996; Clift, 1999; Anolli et al., 2001; Gibbs and Colston, 2001; Giora and Gur, 2003; Kotthof, 2003; Eisterhold et al., 2006; Group GRIALE )."
443,"Los análisis puramente interaccionistas, basados en ejemplos reales, respaldan, pues, procesos inferenciales complejos, en cierta medida, debido a la multiplicidad de experiencias sociales y contextuales que se descubren tras el empleo de una lengua en interacción.Siguiendo esta perspectiva de tipo psicologista, se ha tratado de aportar una explicación objetiva de la ironía en interacción, vista como un fenómeno con múltiples funciones pragmático-irónicas concretas que se apoyan en indicadores y marcas lingüísticas, cinésicas, paralingüísticas y/o acústico-melódicas, capaces de guiar la correcta interpretación inferencial del significado irónico.","The purely interactionist analysis, based on real examples, supported, as well as, complex inferential processes, to a certain extent, due to the multiplicity of social and contextual experiences that are discovered through the use of a language in interaction.Following this perspective of a psychologist, we have tried to provide an objective explanation of irony in interaction, seen as a phenomenon with multiple concrete pragmatic-ironic functions that rely on indicators and linguistic, kinesthetic, paralinguistic and acoustic-melodic marks, capable of guiding the correct inferential interpretation of the ironic meaning."
444,"Se ha fijado, además, una metodología experimental adecuada, considerando las ventajas y carencias metodológicas que lastran otras investigaciones previas sobre los valores pragmáticos de la entonación.","In addition, an adequate experimental methodology has been established, considering the advantages and methodological shortcomings that halt the development of pragmatic investigations of an intonative nature."
445,"Y, por último, se ha elaborado un trabajo empírico que ha supuesto la recogida de un corpus basado en series de televisión y de tertulias radiofónicas, que ha sido evaluado en tests de percepción discriminatorios y analizado acústicamente con el propósito de definir objetivamente la prosodia de la ironía.","And, finally, an empirical work has been developed that has involved the collection of a corpus based on television series and radio talk shows, which has been evaluated in discriminatory perception tests, and analyzed formally and acoustically with the purpose of objectively defining the intonation of irony."
446,"Uno de los principales problemas de la industria enológica en países de clima cálido es el incremento que se ha producido en las últimas décadas en el contenido alcohólico de los vinos, que deriva a su vez del mayor contenido en azúcares de las uvas en el momento de la vendimia.","One of the major problems of the wine industry in warm climate countries is the increasing alcohol content in wines, experienced during the last decades; which is the result of increasing sugar content in grapes at harvest time."
447,"Este problema está principalmente relacionado con el cambio climático global, pero también con el cambio en las preferencias de los consumidores hacia vinos con mayor cuerpo y potencial aromático.","This problem is mainly related with global climate change, but it is also connected to the changing preferences of consumers for full-bodied wines and strong aroma."
448,"Sin embargo, teniendo en cuenta consideraciones de salud y seguridad vial, así como las políticas de impuestos sobre bebidas alcohólicas en algunos países importadores, el mercado está demandando a su vez vinos con menor contenido alcohólico.Hay varios puntos de la cadena de valor viña-vino que pueden ser objeto de mejora ara reducir el contenido alcohólico de los vinos.","However, due to health and road safety considerations, as well as to tax policies in some importing countries, the market is also demanding for wines with lower ethanol content.There are many points in the vine growing and winemaking workflow that can be targeted to reduce the alcohol content of the final wine."
449,"En esta tesis me he concentrado sobre la etapa de fermentación, en la cual los azúcares son transformados en etanol debido a la actividad de las levaduras, especialmente Saccharomyces cerevisiae.","In this thesis I focused on the fermentation step, in which sugars are converted into ethanol by the activity of yeasts, mainly Saccharomyces cerevisiae."
450,El trabajo previo en este grupo de investigación identificó la respiración como la vía metabólica más prometedora que se podría fomentar para desviar el flujo de carbono de la producción de etanol.,Previous work in this research group centered on respiration as the most promising yeast metabolic pathway that would have to be increased in order to divert carbon flow from ethanol production.
451,"Teniendo en cuenta las características Crabtree de esta especie de levadura, este objetivo requiere el uso de levaduras no-Saccharomyces.Uno de los principales problemas encontrados para implementar esta estrategia a escala industrial fue la producción de ácido acético por parte de S. cerevisiae, que se incrementa en gran manera en presencia de oxígeno.","Considering the Crabtree features of this yeast species, the use of non-Saccharomyces species was required.One major problem found to implement this approach at the industrial level was acetic acid production by S. cerevisiae, which is greatly enhanced in the presence of oxygen."
452,"Dado que esta especie está presente en el mosto en prácticamente todas las ocasiones, incluso aunque no se inocule, y tiende a dominar el proceso al cabo de algunas horas de fermentación, proporcionar oxígeno al mosto natural, para favorecer la respiración de las levaduras non-Saccharomyces, casi siempre acarrea un riesgo de dar lugar a un exceso de acidez volátil que impediría la comercialización del vino, a pesar de la reducción de alcohol.Para avanzar en el desarrollo de levaduras y procesos de fermentación que permitan reducir el grado alcohólico, pero evitando el inconveniente del ácido acético, mi tesis trata tanto sobre S. cerevisiae como sobre otras especies de levaduras.","Since this species is usually present in grape must, even in the absence of inoculation, and tend to dominate after some hours of fermentation, providing oxygen to natural grape juice brings about the risk of excess volatile acidity of the final wines, which would preclude commercialization despite any eventual success concerning alcohol reduction.In order to advance in the development of efficient yeast strains and fermentation procedures aiming to alcohol reduction in wine, while avoiding the drawbacks related with acetic acid production, my PhD work targeted both S. cerevisiae and non-Saccharomyces species."
453,"En el caso de levaduras no-Saccharomyces he tratado de comprender su fisiología en mosto, en condiciones aeróbicas, incluyendo los factores que afectan al rendimiento en alcohol y acetato, y el impacto de estas condiciones sobre el transcriptoma.","The focus of my work on non-Saccharomyces yeast strains was on understanding the physiology of aerobic growth on grape must for these species, including factors that affect alcohol and acetate yields, and the impact of these growth conditions at the transcriptome level."
454,"Para S. cerevisiae he utilizado una combinación de biología computacional e ingeniería genética para identificar los factores genéticos que influyen en la producción de acetato en cultivos aireados.Los resultados de la tesis indican que hay factores ambientales, fácilmente controlables en enología, que pueden tener un gran impacto sobre los rendimientos de alcohol y ácido acético para todas las especies de levaduras analizadas.","In the case of S. cerevisiae, I tried to understand by a combination of computational biology and genetic engineering approaches the genetic determinants of excess acetate production when cultures are aerated.The results obtained indicate that environmental factors that can be easily manipulated during wine fermentation have a huge impact on the yields of acetic acid and alcohol for all yeast species tested."
455,"Además, he podido identificar varios genes cuya deleción permite reducir el problema del ácido acético en cultivos aireados de S. cerevisiae.","In addition, I was able to identify several genes whose deletion results in reducing the problem of acetic acid production by aerated cultures of S. cerevisiae."
456,Mis resultados pueden servir de guía para el desarrollo de procesos fermentativos con levaduras no-Saccharomyces que permitan reducir el contenido alcohólico del vino.,"These results will serve to guide the development of fermentation procedures using some non-Saccharomyces species, aiming to alcohol level reduction by respiration."
457,"Por otro lado, esta información está sirviendo para el desarrollo de cepas no recombinantes de S. cerevisiae mejoradas respecto al problema del exceso de acético en aerobiosis que se podrían utilizar solas o en combinación con otras especies de levaduras para reducir el grado alcohólico.","On the other side, the information is serving to develop non-GMO S. cerevisiae derivatives that are improved for acetic acid production (reduced yield) and can be combined with non-Saccharomyces yeasts during the aerated step or used as pure cultures for alcohol level reduction."
458,"La inestabilidad de las estructuras subterráneas son debidos a la heterogeneidad y anisotropía de los macizos rocosos, así como por la presencia de agua, junta, zonas de rotura por fallas, diaclasado, cavidades, etc.La investigación, se centra en determinar el estado del campo tenso-deformacional de un macizo rocoso sometido a excavación, contemplando las propiedades geomecánicas del macizo rocoso y su variabilidad.La respuesta del macizo rocoso ante una excavación, se ha obtenido mediante la instrumentación realizada sobre las galerías iniciales de la mina, para el calibrado del modelo inicial y ser aplicado en los modelos de estudio, para valorar la estabilidad global del modelo de explotación por cámaras y pilares y su campo de tensiones y deformaciones.En la investigación se propone y justifica la forma geometría en forma de Domos Antifuniculares como la geometría optima en el reparto y distribución de tensiones en el interior del macizo rocoso, contrastado por medio de softwares de elementos finitos (Midas GTS-NX) y diferencias finitas (Flac3D).","The instability of the underground structures is due to the heterogeneity and anisotropy of the rock massifs, as well as the presence of water, joints, breakage zones due to faults, cavities, etc.The research focuses on determining the state of the stress-strain field of a rock mass subjected to excavation, contemplating the geomechanical properties of the rock mass and its variability.The response of the rock mass to an excavation, has been obtained through the instrumentation performed on the initial galleries of the mine, for the calibration of the initial model and be applied in the study models, to assess the overall stability of the model of exploitation by cameras and pillars and their field of tensions and deformations.The research proposes and justifies the form geometry in the form of Antifunicular Domes as the optimal geometry in the distribution and distribution of tensions in the inside of the rock mass, contrasted by means of finite element softwares (Midas GTS-NX) and finite differences (Flac3D)."
459,"En el primer capítulo de la tesis se realiza un experimento de laboratorio con el fin de estudiar el efecto de las emociones de tristeza y felicidad, sentidas como casuales no relacionadas con la decisión propiamente dicha, sobre la toma de decisiones bajo riesgo.",In the first chapter of the dissertation I conduct a laboratory experiment in order to study the effect of incidental sadness and happiness on risky decision making.
460,"El análisis revela que los dos tipos de emociones, tanto tristeza como felicidad, suponen mayor aversión al riesgo en relación a condiciones neutrales, un resultado que puede moderarse por la tarea de elicitación de actitud frente al riesgo.","The analysis reveals that both sadness and happiness are conducive to greater risk aversion with respect to neutral conditions, a result which is consistent with the theory of ego depletion but might be moderated by the risk elicitation task."
461,"El segundo capítulo es un metanálisis de estudios experimentales sobre el tema analizado en el primer capítulo, con el objetivo de explicar la heterogenidad tradicional de los resultados en la literatura sobre el tema.","The second chapter is a meta-analysis of experimental studies on the same topic, so as to explain traditional heterogeneity of outcomes in the field."
462,"Como resultado, las emociones inducen mayor nivel de aversión al riesgo cuando la elicitación se realiza a partir de una lista múltiple de precios à la Holt and Laury (2002) en vez de con métodos de preferencias declaradas.","Among the findings, emotions induce higher risk aversion when a multiple price list à la Holt and Laury (2002) is used in place of stated preferences methods, as well as in case the risk elicitation task is framed as an investment decision instead of an abstract choice."
463,También ocurre cuando la tarea de elicitación de la actitud frente al riesgo se etiqueta como una decisión de inversión en vez de una elección abstracta.,"Accordingly, I recommend faithful study replication as preferential path for future investigations."
464,El tercer capítulo ofrece evidencia sobre el impacto de la comunicación en la provisión de bienes públicos cuya calidad es incierta.,The third chapter offers experimental evidence on the impact of communication on the provision of binary threshold public goods whose quality is uncertain.
465,"Se encuentra que la comunicación incrementa de forma significativa la provisión del bien público reduciendo la ineficiencia que proviene de una contribución derrochadora e ineficiente, sin embargo se observa una masiva sobre-contribución.","I find that communication significantly increases public good provision by reducing undercontribution, although massive overcontribution is observed."
466,"Por lo tanto, se propone la búsqueda de pagos simétricos dentro del grupo como explicación persuasiva y se especula en definitiva que, en condiciones de incertidumbre, se prioriza satisfacer a optimizar.","Therefore, I propose the pursuit of symmetric payoffs within the group as effective explanation and I nally speculate that under uncertainty satisficing is more salient than optimizing."
467,Inspirado en el Programa de Acción de 1999 definido por Naciones Unidas en el que se describen ocho ámbitos pragmáticos para una Cultura de Paz.,"Inspired by the 1999 Program of Action defined by the United Nations, which describes eight pragmatic areas for a Culture of Peace."
